playlist_name,mbti,transfer_emb_0,transfer_emb_1,transfer_emb_2,transfer_emb_3,transfer_emb_4,transfer_emb_5,transfer_emb_6,transfer_emb_7,transfer_emb_8,transfer_emb_9,transfer_emb_10,transfer_emb_11,transfer_emb_12,transfer_emb_13,transfer_emb_14,transfer_emb_15,transfer_emb_16,transfer_emb_17,transfer_emb_18,transfer_emb_19,transfer_emb_20,transfer_emb_21,transfer_emb_22,transfer_emb_23,transfer_emb_24,transfer_emb_25,transfer_emb_26,transfer_emb_27,transfer_emb_28,transfer_emb_29,transfer_emb_30,transfer_emb_31,transfer_emb_32,transfer_emb_33,transfer_emb_34,transfer_emb_35,transfer_emb_36,transfer_emb_37,transfer_emb_38,transfer_emb_39,transfer_emb_40,transfer_emb_41,transfer_emb_42,transfer_emb_43,transfer_emb_44,transfer_emb_45,transfer_emb_46,transfer_emb_47,transfer_emb_48,transfer_emb_49,transfer_emb_50,transfer_emb_51,transfer_emb_52,transfer_emb_53,transfer_emb_54,transfer_emb_55,transfer_emb_56,transfer_emb_57,transfer_emb_58,transfer_emb_59,transfer_emb_60,transfer_emb_61,transfer_emb_62,transfer_emb_63,transfer_emb_64,transfer_emb_65,transfer_emb_66,transfer_emb_67,transfer_emb_68,transfer_emb_69,transfer_emb_70,transfer_emb_71,transfer_emb_72,transfer_emb_73,transfer_emb_74,transfer_emb_75,transfer_emb_76,transfer_emb_77,transfer_emb_78,transfer_emb_79,transfer_emb_80,transfer_emb_81,transfer_emb_82,transfer_emb_83,transfer_emb_84,transfer_emb_85,transfer_emb_86,transfer_emb_87,transfer_emb_88,transfer_emb_89,transfer_emb_90,transfer_emb_91,transfer_emb_92,transfer_emb_93,transfer_emb_94,transfer_emb_95,transfer_emb_96,transfer_emb_97,transfer_emb_98,transfer_emb_99,transfer_emb_100,transfer_emb_101,transfer_emb_102,transfer_emb_103,transfer_emb_104,transfer_emb_105,transfer_emb_106,transfer_emb_107,transfer_emb_108,transfer_emb_109,transfer_emb_110,transfer_emb_111,transfer_emb_112,transfer_emb_113,transfer_emb_114,transfer_emb_115,transfer_emb_116,transfer_emb_117,transfer_emb_118,transfer_emb_119,transfer_emb_120,transfer_emb_121,transfer_emb_122,transfer_emb_123,transfer_emb_124,transfer_emb_125,transfer_emb_126,transfer_emb_127
⋆｡‧˚ʚ🍓ɞ˚‧｡⋆ enfj ,ENFJ,-0.3446676,-0.70407104,0.04822299,-0.13672031,0.020309502,-0.35373673,0.7595519,-0.5654642,0.26669893,-0.14321932,0.0046405736,-0.09012618,-0.7970274,0.14518243,-0.5129216,0.30557406,-0.37046057,0.43922937,-0.10356227,0.16649881,0.54591334,0.19399776,-0.20184663,-0.26147828,0.62812704,0.6560641,0.50898606,0.07029703,-0.21965463,-0.0013540533,-0.22126025,0.18025851,0.4121362,0.48858553,0.3994859,0.4187101,0.33839226,0.52209324,0.3882633,0.3677209,0.22126931,0.36691877,0.5327198,0.5702062,0.44962955,0.3877138,0.36887532,0.32833967,0.39441082,0.4888932,0.43086618,0.32461423,0.38980544,0.26870364,0.53612465,0.516897,0.38927707,0.52393216,0.41309378,0.30601573,0.3879793,0.35285315,0.3958995,0.53323627,-3.5047274,-1.7043443,-2.1912038,-2.1098301,-1.7330714,-1.9075745,-0.36355385,-1.2249508,-0.487544,-1.0302093,-0.7205989,-2.6206872,-2.2210557,-1.7594146,-1.9349259,-0.62066454,-1.3015963,-2.874931,-2.0741124,-0.75758195,-1.7578168,-0.26206225,-1.8853717,-2.6563299,-0.5188387,-0.70178026,-1.9898306,-0.50493515,-1.3636596,-1.1930116,-0.8712507,-2.4109204,0.4527491,0.6984688,1.114562,0.63867384,0.7082185,2.7868505,1.6497302,1.8506162,0.87231743,1.1651343,4.6709757,1.3008633,0.5614215,0.76045895,0.19028775,1.1930438,0.9873575,1.4133176,1.4141046,1.6708474,1.2225379,2.5684192,3.664957,0.7825607,1.6973433,1.8990881,1.8119279,1.7522424,1.0200055,1.1533629,3.2146263,2.0279067
HAPPY ENFJ,ENFJ,-0.19639403,-0.467828,-0.008821196,-0.29819217,0.37064767,-0.39525437,0.9718308,-0.3038892,0.5031372,-0.12664825,0.07150549,-0.25817427,-0.64898705,-0.04277059,-0.530918,0.029299015,-0.1674773,0.18806113,-0.13061328,-0.07761257,0.43550596,0.11558352,0.03001293,-0.27291897,0.7209365,0.15310933,0.63944477,0.059898395,-0.11230228,0.12504388,-0.49858144,0.014265791,0.35398933,0.43917924,0.34615925,0.49976325,0.31405807,0.46699372,0.36742607,0.331103,0.29140955,0.6469567,0.5072361,0.5564107,0.45086548,0.38198966,0.5496485,0.41496113,0.48245755,0.45494646,0.3585066,0.49626523,0.3362847,0.1754867,0.54119885,0.5645889,0.44386983,0.60576624,0.3234502,0.44900954,0.3957101,0.5216504,0.2577126,0.4999981,-1.0780802,-1.3400311,-0.89451057,-1.3766706,-0.3383536,-1.4814422,-0.13294221,-0.7942262,0.10020915,-2.1132963,-0.829819,-1.6471194,-1.6334825,-0.97780997,-1.9645541,-0.8651611,-1.1115049,-1.2075615,-0.8655257,-0.90282327,-0.40079165,-0.3146848,-1.088117,-1.6452188,-0.33324128,-1.329178,-0.5982736,-0.77888286,-0.7799668,-1.1374338,-1.1028832,-1.3797452,0.41727644,0.3332777,0.6865387,1.1130743,1.047514,0.8003873,1.6711912,0.7068636,1.5676204,1.406782,1.220936,1.1457736,0.53879076,0.55354035,0.27075064,0.8897711,0.90655994,1.0406393,0.59094983,1.8228426,0.96748066,0.5517725,1.5611109,0.62046593,1.5738142,1.2715517,1.3079004,1.3189505,0.6490625,1.0915536,-0.08453034,1.0631001
enfj the protagonist 💅🏼 ,ENFJ,-0.20513317,-0.56131256,-0.04986324,-0.13030736,-0.13979135,-0.12765636,0.4546305,-0.4227935,0.2814027,0.13925387,0.088380836,-0.04599483,-0.51317245,-0.08121986,-0.28716776,0.10220822,-0.51738703,-0.048649315,-0.1446764,0.008763557,0.19531275,0.2975537,-0.23282294,-0.20061745,0.52060807,0.6160706,0.18436837,0.021133995,0.08163056,0.071387134,-0.27566883,-0.20121156,0.41898203,0.47437498,0.40700403,0.47237748,0.3447102,0.6444614,0.41302562,0.34250456,0.26237237,0.4581538,0.47373202,0.6010558,0.5597015,0.38408095,0.51576364,0.46628693,0.46985492,0.48466775,0.41205493,0.31839928,0.35985643,0.255712,0.5034148,0.617038,0.42674935,0.5666708,0.48580545,0.36523739,0.37871188,0.45620605,0.3000597,0.51508677,-1.5320202,-1.4504958,-1.5017064,-1.4550612,-1.1805942,-1.5836335,-0.7555043,-1.1520587,-0.5404335,-0.6127952,-0.61851037,-2.0451488,-1.89313,-1.0729878,-1.7997214,-0.97902006,-1.4354588,-1.1121284,-0.96187145,-0.8489558,-0.418806,-0.28210208,-1.4221996,-2.3822122,-0.57121027,-0.58099866,-1.0346395,-0.53626746,-1.2050718,-1.0119027,-0.97481656,-1.2871351,0.5368015,0.8594239,1.0821067,0.7366308,0.55235964,1.9631009,1.6415892,0.5807678,0.8819627,1.2761955,1.3684618,1.3002352,1.3207219,0.5785292,0.41639808,1.2199416,0.5864003,0.97677064,1.2237537,0.82925606,0.8972175,1.0245068,0.90642744,0.67301553,1.6738232,1.75647,1.4818505,0.8223355,0.76340646,1.1410917,0.35814404,1.2815875
Enfj style,ENFJ,-0.2959211,-0.3922865,-0.21478578,-0.4761195,-0.17292367,0.34784484,0.47303176,-0.158046,0.2852102,0.6480219,0.18101937,0.24290116,-0.14826857,-0.103986986,-0.5614784,0.28002465,-0.29281145,-0.37514627,-0.3238465,-0.29900536,-0.056766886,0.11958793,-0.24610446,-0.42501503,0.6744849,0.40926117,0.04326057,0.34309348,0.12628144,-0.13738276,-0.4094875,-0.6306922,0.39946255,0.43963796,0.30351356,0.5333847,0.41857052,0.5311202,0.45426205,0.39594716,0.18833593,0.56514126,0.36878252,0.42670375,0.46623304,0.35328165,0.49773327,0.3527579,0.43633044,0.78875935,0.29571086,0.37504962,0.41598773,0.18335633,0.4651137,0.4629817,0.38057718,0.48681423,0.5878424,0.388027,0.44312683,0.36007378,0.27083653,0.60089964,-1.1796727,-1.2498733,-0.73729813,-1.7133844,-1.2654742,-0.56515193,-0.029517762,-0.7543688,-0.12465403,-0.45434988,-0.37979737,-0.735489,-0.8980606,-0.82199925,-1.6644459,-0.39786232,-0.8147274,-2.2666395,-1.0283684,-0.912927,-0.84992623,-0.2292761,-1.0324471,-1.3816208,0.06711626,-0.63616645,-0.94396096,-0.17639309,-0.7030841,-0.644643,-0.783317,-1.7362198,0.3772126,0.53840786,0.5384363,0.32680154,0.4292516,1.1975714,1.4159044,0.6257185,0.5814343,1.3743346,0.9186049,0.92824316,0.6335487,0.5056033,0.15585095,0.8484726,0.8211673,0.59450114,0.08573405,0.60096693,0.62025684,0.41093984,0.65241164,0.293898,1.378706,1.2274371,1.0580183,1.0816423,0.9612887,0.5381011,0.16262498,0.3769481
ENTJ vibes.,ENTJ,0.0055735065,-0.4324894,-0.010243696,0.07305791,-0.01799514,-0.12120412,0.31717336,-0.2675704,0.3235845,0.09089907,0.29839277,-0.030083507,-0.30487362,-0.14240178,-0.3145433,0.059316922,-0.3474142,-0.25890344,-0.27994117,-0.036146007,0.09167031,0.2587098,0.020545145,-0.12124574,0.3472888,0.2920929,0.07070941,0.082144834,0.08088998,0.012829959,-0.27375737,-0.13122474,0.3883372,0.5779222,0.43132186,0.49316233,0.45686513,0.5362157,0.4451912,0.48848873,0.38979834,0.56223,0.5149833,0.5577994,0.5949747,0.49841744,0.59008324,0.48337978,0.5105208,0.65788853,0.42800263,0.55756736,0.41964874,0.23491424,0.62656623,0.6462413,0.45877588,0.720716,0.54432017,0.36020976,0.43697178,0.46463218,0.35062107,0.650221,-1.0946951,-1.6319914,-1.2895536,-1.3596194,-1.626083,-1.7610776,-0.7555043,-1.1598896,-1.0419027,-1.8956782,-0.6683154,-2.0877588,-1.846292,-1.899058,-2.3777266,-1.302756,-1.6311111,-2.1530933,-1.5708053,-1.1085382,-0.9296954,-0.39272064,-1.6821538,-2.0887897,-1.061271,-1.7696123,-1.1013565,-0.866055,-1.0245328,-1.0903602,-1.1255628,-1.6374776,0.9451205,1.2830586,1.3192958,1.5848702,1.447018,1.1172366,1.3336426,1.4874588,2.156136,1.6550634,2.0048523,1.3002352,1.3207219,0.80062366,1.0328915,1.2199416,1.4115007,0.91300935,0.93833077,1.6885711,1.1904393,0.86424506,1.572052,1.0706155,1.4956385,2.0808735,1.5055771,0.9764824,1.1826364,1.0622094,0.6362178,2.3380928
ENTJ—༒,ENTJ,-0.10140968,-0.482655,-0.13227496,0.044060323,-0.10056113,0.07032936,0.22902271,-0.18590495,0.33751556,0.14344877,0.3735275,-0.07961864,-0.19549718,-0.16771013,-0.3203638,0.1590063,-0.3275499,-0.38057852,-0.37331036,0.11604787,0.0011630959,0.26340178,0.07871168,-0.17188017,0.3813728,0.31050166,-0.10274932,0.14364755,0.11818537,-0.04352269,-0.152422,-0.2377821,0.4281645,0.5255589,0.56787485,0.54360604,0.40784797,0.6904848,0.44050464,0.5427284,0.38082716,0.61807704,0.5751664,0.54094946,0.6857327,0.46408325,0.5007673,0.49838766,0.50380445,0.8327967,0.51100695,0.63120955,0.47488502,0.26280963,0.66796,0.47980207,0.5197277,0.686549,0.5951843,0.3813797,0.436413,0.43551368,0.38580474,0.6277423,-1.4523752,-1.5369745,-2.4397638,-1.2425599,-1.2360541,-2.007911,-0.9113857,-1.1713582,-0.9241348,-2.0511289,-0.9163813,-1.8057125,-1.7048384,-1.7527523,-1.9707137,-1.1823989,-1.4240167,-3.4297605,-2.1341512,-0.9689894,-1.7456639,-0.5475975,-1.703255,-1.6625866,-1.1550715,-2.2059124,-1.9263101,-0.81841576,-1.910213,-1.3140861,-1.1675034,-1.9710592,0.84480953,0.9514917,1.0797722,1.8488086,1.0583136,2.6846251,1.4857144,1.7421757,1.6803416,1.5649266,2.0632653,1.3840117,1.7964742,0.69411063,0.7180583,1.708213,1.481058,1.12526,0.74381363,1.9446818,1.1588522,1.0880119,2.4777007,0.86157185,1.7182411,1.8810649,2.026169,1.9211998,1.1022344,1.0598633,1.2858001,2.483682
Entj songs (all base from pdb),ENTJ,-0.17544961,-0.44178316,0.06020398,-0.09786455,-0.1800243,-0.055926252,0.43364832,-0.44083136,0.17632398,0.061402675,0.0876418,0.09232444,-0.40851808,-0.053885832,-0.35695738,0.18683483,-0.3923409,0.002618799,-0.18053706,-0.021420771,0.27222493,0.30222538,-0.3039807,-0.097567596,0.47080287,0.5853851,0.3116881,0.09949343,-0.03982962,0.1176278,-0.24174355,0.04576602,0.41177097,0.5954116,0.42641655,0.4265131,0.42568502,0.43975502,0.4428112,0.38246602,0.3339148,0.50620013,0.47970304,0.5566434,0.47493726,0.43206164,0.4658061,0.4134616,0.5336719,0.5439075,0.3894906,0.47116905,0.4077046,0.2664477,0.6414992,0.6188435,0.5547506,0.73717386,0.539105,0.33115757,0.4828995,0.3963781,0.33512485,0.6935272,-1.0348414,-1.3289633,-0.82508767,-1.1189853,-1.8690146,-1.817287,-0.9096881,-1.148376,-0.5885626,-1.9998434,-0.68663776,-1.6049025,-1.9036305,-1.3035198,-1.7102042,-0.8184963,-1.2763134,-1.3303735,-1.2633334,-1.0201676,-0.4575256,-0.15443787,-1.6260364,-1.8375102,-0.7533844,-1.6889029,-0.9045075,-0.522934,-1.3846589,-0.45289606,-0.9714367,-1.4083481,0.54613876,1.7965237,1.1613295,1.12823,0.9494585,1.0213429,1.376285,0.42268187,0.965313,1.1203344,1.5170331,1.4169413,0.6496453,0.6346678,0.5304926,1.024286,1.2114466,1.1611348,1.0054893,1.9636155,1.4921658,1.3183305,1.4612443,0.93370044,1.5322353,2.0133626,1.9570827,0.86245966,0.8938171,1.0622094,0.42281488,2.3171794
entj playlist,ENTJ,-0.05082675,-0.44310832,0.09093404,-0.0027523723,-0.013419508,-0.16309974,0.37656814,-0.3974864,0.33282238,0.09203622,0.3475087,0.06277556,-0.25998837,-0.023520648,-0.36620077,0.1266379,-0.31313416,-0.094920196,-0.2381062,-0.051722255,0.19436094,0.23355992,0.039762255,-0.075369254,0.32816678,0.25315323,0.1826525,0.118420646,-0.044657078,0.033728234,-0.2832347,-0.002505769,0.3763431,0.5771461,0.43624082,0.4343971,0.4460163,0.56746763,0.46599635,0.40043,0.37767836,0.5820771,0.5647998,0.52307314,0.66141987,0.39188072,0.5445063,0.49041116,0.5823263,0.6552962,0.49500307,0.5167457,0.45229802,0.2602628,0.7395239,0.6193582,0.5393939,0.78223974,0.57407445,0.39893305,0.4438865,0.48118004,0.35422167,0.6765112,-0.84052014,-1.5022913,-1.3743464,-1.4025478,-1.8690146,-1.817287,-0.9106787,-1.148376,-0.6336044,-2.1912186,-1.0107889,-1.6049025,-1.9036305,-1.3035198,-1.8027638,-0.9573043,-1.3013254,-2.8100445,-2.0004013,-1.1618,-1.414817,-0.40554965,-1.6250303,-2.3822122,-1.4158273,-1.6889029,-1.5268999,-0.5737834,-1.3627484,-1.3014582,-1.315889,-1.7620229,0.97741973,1.7965237,1.5170472,1.2313057,1.3094574,1.3440044,1.4522005,1.0890156,1.8173368,1.5073509,2.1931665,1.4169413,2.0156407,0.85752183,0.6323283,2.1752307,1.2738667,1.1611348,1.2237537,1.9829885,1.3978367,1.3183305,2.6276326,1.2249793,1.8091705,2.0133626,2.0970051,1.410167,0.9332881,1.0740105,0.6254531,2.5025299
entj vibes ;),ENTJ,-0.031256862,-0.5360668,-0.032050416,0.21070288,0.0074459575,-0.17633764,0.31978428,-0.25847995,0.41420543,-0.19512017,0.33505806,-0.15729457,-0.36443007,-0.13271785,-0.32927895,0.14490585,-0.29898787,-0.20901024,-0.30990326,0.28076935,0.16503294,0.30810997,0.042863872,-0.060686823,0.38042778,0.33995757,0.07693766,0.074065685,0.0097900815,0.028523896,-0.12444926,0.063143805,0.46253192,0.5597552,0.54640234,0.5511415,0.50402546,0.6435733,0.45529082,0.53350276,0.49242613,0.75472873,0.6247414,0.7225882,0.64564705,0.44344217,0.53927076,0.5288268,0.57794,0.6439071,0.525177,0.7272633,0.44097498,0.3021079,0.7049045,0.5799883,0.6002919,0.7812331,0.5811305,0.3826664,0.3989726,0.41076288,0.3984854,0.657263,-1.5821488,-1.8061535,-1.6924477,-1.2928686,-1.2365863,-2.1899629,-0.783817,-1.3244514,-0.89064264,-2.2065027,-1.1212412,-2.2833972,-2.5121644,-2.1441777,-2.288916,-0.9573043,-1.540674,-2.2321687,-2.8927343,-1.4598904,-1.3358997,-0.40389395,-1.8169686,-2.0144491,-1.2414088,-1.7157602,-2.5775797,-0.5737834,-1.2012818,-1.2222737,-0.98790365,-1.870228,0.96082747,1.2523911,1.1205008,1.7537348,1.5938504,1.9320807,1.4890244,1.1888669,2.156136,1.6166462,2.270998,1.3774645,1.3207219,0.6214341,0.9717604,2.167155,1.227722,0.99057573,1.1315969,2.2104173,1.0178777,1.7643054,3.318332,1.1401156,2.0825167,2.1584725,1.6102641,1.0974803,1.010234,1.0561516,1.8490793,2.331595
ENTJ - The Commanders,ENTJ,-0.060263503,-0.40566403,0.20520714,0.026091954,-0.2075098,-0.0996748,0.24669781,-0.4799088,0.14390795,0.04790685,0.27964017,0.13799153,-0.25849888,-0.009285056,-0.30591264,0.24203126,-0.37092513,-0.048834175,-0.23826848,-0.015449347,0.28631744,0.34912163,-0.13801147,0.066343546,0.18812104,0.511438,0.18134426,0.07617464,-0.18113986,0.07137445,-0.16070887,0.19344723,0.43389097,0.5899756,0.4882146,0.43812373,0.4817636,0.53101695,0.4022146,0.40903512,0.42731073,0.46804127,0.5909139,0.5549849,0.4955831,0.4025445,0.4677539,0.5169506,0.5891732,0.5713904,0.3921738,0.47959226,0.4053486,0.27253687,0.5491983,0.54475296,0.4843485,0.80216944,0.5633582,0.40828097,0.5329161,0.5121966,0.4257114,0.7159877,-1.0641903,-1.6064737,-1.3346218,-0.9209662,-1.4872508,-1.3172697,-0.5603664,-1.3418511,-1.346904,-1.2052013,-0.978914,-1.3085433,-1.4146085,-0.99930215,-1.7369517,-0.9481592,-1.675507,-1.3943911,-1.9933516,-0.94693327,-0.75411594,-0.1954856,-1.3232379,-1.7515961,-1.5037138,-1.4963759,-0.9007252,-0.73273003,-1.5677624,-1.0480219,-0.9061121,-1.4607438,0.73659295,1.6378798,1.496751,1.294043,1.0141898,1.4667876,1.5594141,0.6616373,1.2868266,1.0266699,1.6444722,1.6094322,0.8236873,0.783006,0.49296755,1.4325885,1.4698776,1.1194018,0.6851857,1.3195516,1.1965711,1.1717652,1.1665659,1.0852218,1.2640729,2.305664,2.1004283,1.2822795,0.82996583,1.3455408,0.9295646,2.321505
ENTJ,ENTJ,-0.20916782,-0.524242,0.112326786,-0.04828241,-0.028101686,-0.2561509,0.54659694,-0.4535548,0.29927355,0.024558743,0.16488221,0.16341186,-0.5488131,0.039366722,-0.5594442,0.28749543,-0.3635009,0.20098148,-0.093525894,0.11665295,0.3927637,0.1846188,-0.25521606,-0.23395056,0.5519988,0.586314,0.4000541,0.11095082,-0.17594369,0.042652022,-0.25735706,0.12698482,0.40517506,0.59118754,0.43714526,0.45568365,0.35693303,0.5400893,0.37221915,0.4471969,0.29036555,0.52441967,0.4882234,0.53894514,0.53370637,0.40241316,0.5720192,0.40395802,0.5121715,0.5157619,0.39040932,0.45960167,0.41196412,0.22925681,0.6093127,0.6466094,0.48475495,0.7064115,0.50445384,0.38154766,0.40767092,0.4407951,0.31134477,0.65865946,-1.2250824,-1.7597462,-1.4544215,-1.4061515,-1.3470104,-2.3070192,-0.6794483,-1.3043675,-0.6514785,-1.2448844,-0.6945394,-1.8720043,-2.0858195,-1.292491,-2.7438974,-1.0834919,-1.6163306,-1.6911017,-1.5683184,-1.2892302,-0.75383955,-0.50800747,-1.9375623,-2.786803,-0.9745228,-2.0434632,-1.1151103,-0.71019226,-1.3678056,-1.1612126,-1.0717407,-1.3071386,0.6386474,1.9660116,1.185171,1.2883484,0.78595793,1.1455112,1.4735707,1.0752654,1.2297008,1.2864054,2.1337917,1.5344697,1.1978041,0.8675333,0.38356465,1.3765191,1.3096433,1.2114284,1.4934063,1.616306,1.1660148,0.73402315,2.2774274,0.80034167,2.2938216,2.3165119,2.2944484,1.2597793,0.739676,1.2271384,1.0158367,1.9594897
ENTJ_ 武則天 Radio,ENTJ,0.04686637,-0.13606869,0.15327959,-0.10769842,0.06398509,-0.114139974,0.2348804,-0.07530669,0.40881604,0.49095452,0.5886204,0.23048416,-0.021970011,-0.15375702,-0.4502685,-0.107865736,-0.22489808,-0.46484855,-0.16453607,-0.34337273,-0.15079254,0.06341887,0.104276046,-0.2689898,0.30019048,-0.036183055,0.08496677,0.18475886,0.22690956,0.084426366,-0.45357364,-0.5719879,0.27146727,0.4236967,0.24819437,0.31482536,0.27681124,0.4658186,0.3488756,0.3367225,0.25692564,0.4065303,0.4568828,0.37120503,0.42783308,0.3185657,0.40292576,0.40627939,0.41204822,0.5587242,0.27720398,0.3705586,0.35484883,0.20411086,0.42219812,0.37040403,0.39701048,0.4963418,0.40136895,0.3790206,0.38985756,0.4121584,0.29721916,0.5173941,-0.68749195,-1.0006359,-0.32301098,-0.76675844,-0.4573799,-1.1768914,-0.54330856,-0.8166852,-0.24051836,-0.31859478,-0.32964483,-0.54725057,-1.1311563,-1.1236222,-1.2206092,-0.9186994,-1.2324933,-1.8124647,-0.67608047,-0.9349429,-0.84115964,-0.18506901,-0.8860772,-1.0192101,-0.8334204,-1.2548821,-0.7212934,-0.5406357,-0.8460436,-0.68379277,-1.0368099,-1.5995346,0.5917459,0.876091,0.8583818,0.42130017,0.7752817,0.99777687,1.1198395,0.738695,0.9402524,1.303571,1.6450751,0.7863904,0.7867315,0.4198342,0.44184774,0.6578547,0.5571981,0.62520397,0.48385754,0.45903215,0.61280066,0.5498378,1.1012565,0.47436324,1.1424495,1.0212623,1.1830298,0.94638515,0.9511765,1.0036714,0.39601123,1.0792613
entj 3w4,ENTJ,-0.16049848,-0.44734496,-0.216962,-0.09230825,-0.05800781,0.16541822,0.3359704,-0.14546178,0.3157269,0.06923488,0.2928377,-0.27331927,-0.19334199,-0.18312234,-0.27009168,0.12059147,-0.21951953,-0.4309664,-0.44445193,0.07413957,-0.010481528,0.2943842,0.16494922,-0.16060723,0.37959698,0.29728818,-0.04875698,0.17166673,0.11593201,-0.04729253,-0.15949482,-0.1912603,0.4816314,0.60457385,0.5535674,0.5899312,0.50194424,0.78613997,0.496039,0.50281054,0.46572468,0.8331866,0.5574617,0.726958,0.71216446,0.42841053,0.45233434,0.5039971,0.5523973,0.81623113,0.54546106,0.7064134,0.50610644,0.30468187,0.72779655,0.56416684,0.5508265,0.7938508,0.6179591,0.40783936,0.45389467,0.4892977,0.41115576,0.7607359,-1.2138153,-1.8061535,-2.0059624,-1.4244585,-1.3439373,-1.829608,-0.6108591,-1.3244514,-0.7113028,-2.4062479,-0.98421574,-2.7637424,-1.9974266,-1.3616327,-1.6233742,-1.0986408,-1.3985041,-2.3699045,-2.0338995,-1.149873,-1.2647667,-0.4075145,-1.6876626,-1.613073,-0.8915571,-1.7361066,-1.7557629,-0.7839935,-0.9523166,-0.93899786,-1.3077831,-1.5991724,0.88664365,1.1069624,0.83763677,1.6892853,1.295961,2.168237,1.4666442,1.1986423,2.1613762,1.7004232,1.7025379,1.0564519,1.5899774,0.68170106,0.6637659,1.299063,1.0612713,0.9555905,0.84638536,2.008537,0.91150755,1.1808895,1.9820393,1.5240219,1.8091705,2.017279,1.2234396,1.2067884,1.1515958,1.598321,0.9708617,1.7264292
